OBJECTID,FID_precipitation_Output_Features,lat,lon,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
7625,18994,36.625,84.375,89.552,98.176,144.476,138.351,85.638,171.502,151.256,48.249,50.152,84.785,84.302,131.097,30.131,60.084,112.858,61.545,127.949,75.406,186.854,108.745,38.533,154.601,142.843,58.632,159.677,54.968,161.798,24.337,31.066,138.773,97.008,54.367,12.21,76.229,101.377,114.354,23.187,62.959,33.504,144.544,140.904,80.485,283.251,178.315,105.648,119.579,59.376,72.835,81.339,88.494,71.211,78.799,136.505,95.523,129.124,140.271,110.512,138.083,145.649,62.269,106.528,45.454,146.096,67.47,117.198,76.22,57.959,96.858,67.903
10806,23423,40.875,103.625,123.97,97.153,109.88,97.673,122.749,110.094,119.876,160.7,89.46,65.446,178.196,111.137,106.745,119.104,70.183,96.528,131.766,71.038,107.669,107.978,136.963,157.121,94.837,99.12,45.596,210.159,125.301,119.777,125.232,216.001,83.415,220.166,131.617,143.803,52.993,109.322,101.188,67.061,65.569,64.86,107.226,91.578,78.364,109.531,119.206,119.793,148.24,170.468,228.587,128.209,150.614,132.18,111.365,82.975,112.297,166.896,123.625,96.357,117.67,164.298,165.763,132.761,127.025,116.293,140.752,91.742,134.291,139.398,181.387
8717,20523,38.125,82.625,114.022,93.91,67.396,122.34,55.029,25.285,110.925,61.181,27.159,91.384,148.302,45.416,49.614,19.732,207.118,30.412,54.508,46.339,74.056,86.805,70.589,57.141,58.818,267.224,156.361,57.933,119.01,64.687,54.76,78.638,62.008,93.021,70.684,182.212,159.856,97.349,29.716,42.728,22.805,196.714,106.052,212.938,87.823,81.152,156.922,120.859,37.665,69.172,137.544,60.663,110.619,91.192,62.202,65.316,148.539,163.767,53.253,215.423,91.374,148.982,96.699,80.66,117.93,47.56,169.089,141.145,42.535,125.203,33.408
7605,18974,36.625,79.375,40.852,44.64,121.797,100.603,19.694,116.957,77.194,41.144,55.217,69.786,24.377,59.301,90.303,41.399,45.094,21.928,47.077,33.371,65.766,53.422,25.105,96.558,70.27,46.413,111.097,50.14,111.158,28.559,93.689,79.838,57.66,34.226,10.576,50.804,36.2,65.665,37.242,13.323,50.244,107.46,142.976,35.235,81.592,47.684,132.181,90.376,40.661,32.889,90.186,14.423,43.667,48.959,39.011,48.702,85.384,111.797,80.287,96.487,77.197,27.845,66.397,27.666,93.634,45.658,69.963,43.899,23.301,51.71,36.375
3611,12908,30.625,98.875,647.553,607.53,575.783,591.717,643.341,520.727,769.853,654.417,617.603,623.309,541.821,491.289,709.56,570.249,704.228,587.85,591.348,766.902,710.04,418.497,579.031,565.318,744.366,378.404,551.673,472.705,734.969,473.506,544.487,537.896,521.668,579.993,651.202,544.416,638.261,450.008,532.175,648.587,548.345,686.999,561.153,681.207,659.205,677.418,447.546,714.288,441.71,715.998,661.403,533.728,919.31,696.32,686.784,615.225,591.311,744.712,787.118,673.328,532.463,508.811,627.292,470.349,621.785,485.631,573.334,575.561,484.702,508.806,637.052
12282,25547,42.875,122.625,537.016,708.78,558.959,543.923,398.351,646.445,724.715,481.274,695.843,639.714,491.564,685.894,524.423,483.669,583.299,579.298,617.838,428.465,533.449,405.749,433.822,748.594,561.26,471.9,476.153,517.742,478.889,526.446,512.997,708.401,544.203,624.801,374.685,484.348,369.578,511.324,588.723,580.461,569.734,531.874,516.248,502.429,616.458,680.656,527.817,477.468,671.961,580.327,359.911,508.668,706.25,392.998,369.164,335.671,391.707,482.227,504.822,601.853,474.583,380.05,504.435,450.489,681.48,427.37,671.55,594.892,263.25,500.74,623.703
4890,14783,32.375,119.625,1017.171,1105.07,1195.266,1031.621,1006.425,930.022,1438.597,774.048,1478.894,1087.661,1104.686,1018.481,1244.35,959.381,1298.241,1130.684,1035.292,1252.577,794.696,872.145,760.324,1136.849,1164.935,883.655,1204.025,895.637,1236.369,1158.628,872.095,1161.7,509.634,1005.595,1207.789,996.873,970.825,1113.005,1032.123,1157.333,932.093,1302.048,945.124,1242.92,1063.1,1642.989,958.862,1285.043,690.357,782.397,1160.723,843.472,1313.233,1073.962,1034.576,829.13,1019.942,1355.071,810.419,1048.514,1065.838,1077.152,899.875,1188.824,1089.135,1127.778,926.212,863.72,1167.445,1212.633,1861.894
14186,29656,46.875,125.875,495.297,486.529,382.806,517.088,454.047,615.263,372.459,571.721,543.338,583.816,383.514,503.155,621.411,490.893,559.194,576.073,449.609,414.308,468.762,416.471,369.847,519.288,348.13,448.599,544.312,478.584,486.638,454.158,457.879,463.421,409.8,397.377,398.348,499.248,390.678,504.752,515.848,567.498,432.236,557.247,606.973,383.08,462.433,587.045,400.881,558.744,440.922,350.924,535.547,549.619,624.645,404.832,349.918,284.417,492.142,593.377,353.618,566.307,485.741,407.708,446.087,530.875,414.572,519.393,610.609,648.058,363.603,382.213,529.46
13657,28231,45.625,89.625,88.599,94.942,76.435,105.001,124.348,113.567,131.323,93.873,98.05,147.932,165.617,137.061,138.139,117.642,59.636,88.453,99.778,88.237,133.562,84.999,100.005,165.707,141.405,123.957,107.931,110.993,67.563,90.424,112.546,101.136,105.967,140.732,103.71,108.558,71.778,118.383,188.344,85.769,130.636,195.38,132.917,113.887,129.885,121.135,166.143,142.429,183.457,121.672,155.593,110.877,154.308,152.619,157.972,120.418,122.511,152.697,118.008,141.721,105.782,144.747,102.432,123.668,145.526,130.371,131.853,147.722,139.757,141.259,210.857
2676,11386,29.125,102.375,990.773,1130.351,737.332,970.174,928.909,907.336,1166.211,879.193,1004.518,882.819,939.158,1034.151,928.374,919.039,892.816,821.686,936.417,1040.582,944.976,812.26,1028.59,811.396,863.31,803.637,711.632,906.943,1053.084,828.483,842.587,860.041,994.356,984.595,955.937,913.808,853.639,739.501,928.997,960.779,894.556,870.216,864.216,996.37,1086.548,1002.308,857.435,958.933,796.856,900.261,824.279,797.659,953.996,1033.514,930.764,994.186,858.72,914.463,933.972,832.553,752.87,849.919,885.972,887.813,982.314,692.959,987.104,920.935,1001.636,903.151,1007.433
5991,16505,34.125,102.125,510.861,569.081,504.212,465.807,479.045,452.571,505.134,533.485,368.492,380.926,483.289,436.331,479.638,563.306,403.349,484.064,530.264,386.38,541.158,642.685,542.33,406.077,415.238,532.271,450.779,509.496,445.811,545.623,500.017,452.227,534.114,521.865,454.226,572.047,488.068,541.365,567.189,498.248,452.465,411.542,436.356,486.352,450.902,396.345,498.797,433.348,463.717,491.966,462.988,422.57,519.482,469.753,409.474,424.471,364.268,524.352,497.058,518.391,417.444,532.106,431.722,470.618,533.585,555.458,538.647,479.649,520.163,418.274,521.292
10712,23329,40.875,80.125,98.443,137.525,131.983,179.813,99.493,150.957,125.636,150.43,104.965,119.611,157.669,114.796,134.447,118.874,180.786,137.055,104.358,103.267,181.066,159.328,94.091,116.946,108.715,190.238,147.092,84.485,216.643,64.473,132.968,158.722,76.636,65.31,97.991,209.851,172.602,98.191,129.459,84.544,122.324,216.234,212.918,130.771,149.907,113.611,142.341,229.149,77.923,122.168,161.742,157.764,216.922,136.289,118.71,84.026,183.12,233.77,152.186,216.547,138.823,83.943,146.016,100.966,173.212,197.015,136.352,197.284,140.803,173.507,200.428
585,6055,23.875,113.625,2002.372,1575.778,1959.085,1941.426,1932.003,2187.349,1790.222,1901.113,1293.528,2176.977,1362.1,2028.928,1770.138,2334.895,1787.785,1121.23,1748.562,1827.399,1794.013,1610.355,1311.34,1751.623,1855.55,1601.986,1692.404,2102.37,1924.0,2320.426,1570.905,1574.164,1741.974,1627.753,1707.678,1881.043,1781.542,2690.126,1588.765,1577.131,1606.038,1819.316,2016.131,1534.207,1561.074,1078.388,2081.904,2224.952,2037.582,1674.916,1574.247,2355.61,1885.489,1623.564,1877.726,2141.384,1942.451,1193.689,1330.249,1586.153,2007.088,1560.607,1438.554,1504.062,1994.222,1403.318,1820.533,2076.737,1928.909,2019.449,2603.417
5359,15518,33.125,111.375,880.239,989.282,753.589,753.278,834.518,779.628,989.801,592.186,958.523,676.116,1020.133,644.243,860.837,725.805,759.926,877.1,1196.321,733.69,531.797,914.348,763.419,607.211,856.376,865.572,669.179,738.355,770.143,806.043,576.569,646.323,577.662,935.084,944.091,813.883,923.914,1072.312,926.534,827.009,620.665,828.813,698.411,1019.386,795.68,666.059,733.064,791.907,751.386,636.967,932.379,546.416,799.57,585.854,919.837,603.89,781.014,989.055,758.907,921.386,710.036,811.971,777.634,816.867,879.661,791.001,554.676,628.253,799.201,785.886,845.721
2760,11574,29.375,85.375,1110.088,1060.131,982.643,785.642,841.653,813.714,914.43,791.036,1069.074,642.018,700.756,747.76,642.782,849.851,979.395,1004.106,665.526,627.399,543.608,763.822,721.682,598.051,725.965,905.274,678.547,865.985,824.195,809.369,771.716,982.597,948.831,782.351,978.596,951.532,921.85,884.297,733.814,819.416,779.193,760.737,881.484,954.743,959.25,609.24,617.702,605.973,603.442,840.741,841.238,1099.987,875.599,987.992,1182.372,903.259,974.616,752.607,864.085,611.502,765.972,783.228,1005.823,626.089,952.787,1115.661,672.078,793.62,394.401,905.732,760.324
2272,10658,28.375,112.375,1566.894,1411.414,1162.871,1379.994,1428.028,1660.517,1789.964,1226.605,1245.068,1360.43,1341.148,1237.84,1227.467,1456.125,1492.395,1046.566,1339.208,1416.887,1312.575,1446.23,1233.747,1788.059,1729.308,1047.596,1219.192,1759.424,1219.22,1473.18,1214.989,1418.237,1039.478,1145.614,1547.169,1336.884,1498.257,1302.474,1389.579,1096.237,1166.259,1303.996,1322.169,1547.284,1380.295,1339.453,1335.847,1666.177,1644.603,1497.121,1301.702,1646.507,1751.577,1663.956,1472.921,1357.965,1759.156,1119.96,1339.188,1447.493,1331.823,974.41,1436.111,1223.75,1619.915,862.757,1646.82,1178.455,1278.363,1390.434,1766.094
1115,7602,25.375,116.375,1393.676,1881.683,1887.062,1653.31,1756.332,1777.577,1396.405,1303.187,1339.182,1649.648,1176.785,1978.667,1510.779,2148.435,1461.936,1167.011,1700.227,1475.392,1715.626,1217.559,1496.398,1432.924,1819.098,1164.532,1447.48,2027.922,1532.258,2330.023,1532.333,1354.884,1688.954,1420.502,1642.827,1605.909,1616.918,1993.335,1497.514,1648.534,1429.126,1469.547,1608.992,1359.225,1758.845,1143.762,1960.06,1572.212,1618.499,1534.457,1313.985,2003.973,1618.071,1381.879,1814.386,1659.981,1687.686,1156.415,1120.468,1676.982,1872.857,1449.571,1481.504,1387.085,1724.481,1278.794,1962.426,1472.261,1242.557,1639.318,2497.135
6023,16537,34.125,110.125,726.882,909.775,689.369,644.526,800.465,699.984,772.829,615.591,768.073,635.422,1058.852,497.879,654.265,731.987,639.493,730.062,989.121,662.766,546.85,711.629,683.438,491.615,756.66,713.829,574.498,647.178,679.121,725.844,607.644,508.686,579.42,691.574,716.602,789.155,721.078,1016.08,882.299,671.808,479.527,773.994,687.946,800.672,581.379,610.802,721.169,631.078,659.818,497.592,789.301,471.145,741.479,582.912,674.008,529.893,568.161,1012.94,588.343,737.881,673.483,789.792,629.021,799.032,734.126,872.973,485.181,596.533,774.966,608.57,675.383
1976,10119,27.875,105.625,1082.229,998.348,1148.948,1141.967,1249.044,975.806,1441.631,1030.608,1214.493,1272.36,869.85,938.589,974.058,1096.415,1005.424,1038.005,1192.577,1115.127,820.232,1231.724,1215.866,1080.494,1111.212,971.431,1111.157,1130.637,1246.085,1021.106,1158.321,1119.631,987.181,1035.26,1048.201,975.277,1042.235,1329.819,1048.633,1008.485,974.282,921.982,852.208,882.751,932.296,1111.109,1004.955,1031.25,1087.617,1053.626,1188.673,961.397,1118.891,1093.922,1175.291,994.054,950.808,923.599,1018.115,945.992,1019.769,1024.516,1169.164,915.447,925.929,775.346,1016.233,938.18,1268.596,1297.912,1318.499
4996,14976,32.625,103.875,779.841,959.716,623.779,685.839,781.939,685.707,874.601,763.227,701.911,690.16,770.985,577.708,771.039,786.694,709.725,778.322,727.41,582.978,744.577,842.543,676.657,693.892,546.586,720.49,641.173,856.401,725.79,885.88,745.166,687.166,799.175,654.009,776.786,735.417,719.94,745.888,742.674,673.48,568.866,612.056,755.114,679.494,812.314,624.715,791.181,900.353,702.432,647.303,590.818,562.963,735.761,718.815,713.768,678.564,550.279,731.548,761.697,716.511,662.229,622.434,636.316,756.998,746.75,705.165,748.963,681.004,771.688,679.583,650.039
2036,10179,27.875,120.625,1626.605,2032.211,1769.14,1645.806,2100.578,1636.615,1733.363,1278.353,1612.643,1430.421,1852.107,1836.953,1898.26,1780.419,1838.234,1196.226,1315.846,1615.207,1324.294,1020.941,1323.016,1535.755,1716.272,1040.15,1710.076,2113.633,1603.459,2082.976,1511.473,1429.172,1576.732,1148.201,1353.849,1597.818,1577.848,1649.336,1582.179,1500.32,1209.832,1793.524,1507.805,1898.4,2122.092,1301.113,1834.158,1525.968,1578.356,1504.834,1439.333,1647.84,1534.948,1656.18,1750.418,1634.404,1592.993,1123.12,1489.841,1955.465,1810.932,1716.356,1541.195,1601.216,2113.314,1283.223,2060.197,1617.832,1732.868,1768.177,1829.541
13488,27856,45.125,123.875,456.59,557.937,356.221,430.245,403.01,546.997,498.857,501.028,583.379,594.114,409.539,500.871,630.076,401.811,442.818,461.274,437.619,407.272,576.241,361.036,335.865,571.214,433.192,379.027,355.098,384.246,506.24,384.3,428.433,544.034,411.915,400.641,446.341,464.975,311.574,567.153,447.784,521.376,460.239,422.012,571.717,366.008,600.163,518.976,430.279,414.089,629.876,386.366,324.115,415.473,507.509,379.813,360.791,250.053,342.479,473.932,303.001,567.639,365.618,326.689,467.415,351.554,392.039,401.774,596.63,514.363,310.852,394.708,614.832
13698,28373,45.625,125.125,476.128,481.255,391.11,487.649,427.291,568.79,475.969,590.71,634.743,618.841,294.894,525.764,595.214,428.12,406.504,512.522,525.186,449.634,485.13,409.944,420.223,525.081,381.908,442.254,482.96,448.396,496.039,450.618,442.766,489.253,398.526,407.699,445.354,540.54,321.769,410.425,444.973,602.997,456.83,560.675,571.728,347.792,550.689,480.677,374.221,496.882,487.524,351.808,412.794,459.304,579.364,395.528,363.219,284.271,528.861,499.937,320.925,564.18,404.008,354.699,570.323,483.858,422.623,481.901,634.769,573.081,335.062,391.108,589.589
12196,25404,42.875,86.875,132.065,198.044,128.972,141.661,228.796,239.8,253.308,202.315,194.164,140.608,259.728,269.904,151.927,189.03,114.044,166.322,179.57,209.912,259.153,109.744,75.225,174.867,177.103,296.392,198.55,140.991,153.47,205.901,179.974,119.143,164.76,228.542,137.917,212.822,172.462,179.699,176.121,115.889,186.66,243.411,305.384,246.967,294.952,242.445,340.141,260.549,235.344,142.65,326.922,146.073,324.314,277.174,251.662,163.342,376.103,223.636,199.359,297.934,159.599,208.308,195.274,201.757,183.319,176.281,172.663,246.374,211.695,277.165,224.886
2568,11172,28.875,112.875,1581.646,1435.329,1171.134,1402.509,1391.132,1560.2,1877.513,1168.491,1268.921,1375.87,1405.981,1199.28,1176.754,1353.007,1453.577,952.237,1330.694,1403.226,1241.202,1489.463,1043.533,1810.318,1637.992,1036.052,1138.161,1691.541,1229.067,1444.258,1211.089,1580.646,993.152,1186.16,1587.919,1190.562,1475.446,1447.704,1271.599,1070.132,1164.847,1354.19,1376.19,1568.841,1425.656,1371.516,1185.367,1689.446,1568.33,1701.884,1415.543,1449.815,1744.191,1678.479,1428.301,1294.968,1792.208,1255.213,1417.663,1372.719,1212.564,1023.234,1365.512,1208.84,1753.162,900.644,1682.858,1179.35,1267.839,1397.136,1738.17
13140,27111,44.375,129.625,591.096,399.264,463.471,694.59,567.058,473.659,602.679,616.083,695.747,692.166,453.968,711.841,714.909,592.651,615.221,586.456,640.234,707.13,536.55,368.619,772.363,613.574,414.462,598.792,582.113,499.794,573.299,468.641,462.411,460.564,440.594,390.445,576.057,597.39,523.738,664.106,596.369,547.719,747.163,653.062,506.472,696.078,711.634,645.274,657.006,663.052,719.173,596.602,539.9,524.193,563.94,447.887,643.386,623.648,647.31,465.173,567.442,515.08,510.095,587.37,585.722,599.19,561.74,371.467,723.869,746.952,419.749,600.329,706.24
12418,25799,43.125,121.625,466.266,587.852,504.84,395.891,373.438,574.167,621.766,416.058,579.429,531.755,403.637,665.419,534.624,452.959,501.811,544.373,529.397,414.972,487.526,334.977,366.22,602.697,444.108,456.86,403.09,444.727,489.45,376.948,424.993,599.785,438.571,558.621,279.63,392.38,326.367,456.548,452.152,462.393,546.18,487.33,402.321,409.3,515.876,623.817,473.054,476.209,632.539,509.993,393.697,403.045,642.286,341.374,319.048,315.219,340.829,364.942,366.645,473.637,476.107,299.905,383.388,309.751,492.946,318.884,569.294,435.234,258.154,455.952,512.13
15231,34770,51.875,124.375,532.146,580.738,423.218,594.207,393.42,561.724,432.869,479.727,552.769,472.672,578.044,599.768,409.109,510.124,537.419,554.489,439.474,427.545,493.905,458.957,434.141,401.901,470.371,398.508,523.936,387.666,418.643,514.407,391.372,581.583,490.085,349.495,503.367,539.561,644.161,553.905,609.744,528.237,399.951,501.906,494.661,546.744,573.604,494.916,511.458,629.302,470.689,494.652,484.135,443.502,591.164,479.511,435.978,478.783,355.825,586.498,504.023,414.622,464.904,358.235,454.769,608.879,510.818,459.471,527.101,647.509,383.099,374.398,492.502
13000,26851,44.125,128.625,632.858,435.229,490.271,620.855,661.483,584.704,646.936,620.199,721.176,712.612,420.906,686.002,864.263,679.855,645.532,620.642,650.339,641.403,608.758,446.203,660.57,608.598,432.746,700.736,618.346,545.704,600.088,598.126,494.505,509.302,405.769,392.738,625.175,680.481,521.489,678.556,629.199,619.086,756.985,713.781,596.661,647.6,652.74,684.086,660.612,581.487,736.15,591.181,582.446,543.89,638.822,503.607,668.15,611.429,617.826,535.701,541.049,582.16,520.812,541.933,566.902,584.609,603.932,378.416,774.988,720.259,432.831,584.619,707.947
12883,26669,44.125,83.125,117.958,243.017,180.589,245.343,245.576,223.17,348.59,165.035,255.0,85.159,365.843,254.072,265.438,218.066,183.85,195.324,265.958,186.639,268.605,162.718,144.829,303.982,295.113,212.812,230.104,233.403,213.483,149.072,201.054,197.586,248.938,195.811,265.198,269.712,247.04,232.043,203.266,206.408,286.797,308.136,310.852,183.031,241.278,185.307,270.616,340.337,297.992,190.181,258.914,164.809,280.083,301.957,257.222,304.814,323.821,325.045,283.237,233.254,249.02,304.114,189.84,244.219,302.793,407.138,210.539,322.151,227.1,290.591,229.793
4739,14632,32.375,81.875,361.681,371.597,384.461,441.896,314.649,372.942,388.01,379.7,325.05,355.423,334.874,338.374,206.815,319.645,297.336,419.754,227.01,317.655,491.455,221.195,252.877,537.999,233.601,474.886,384.645,390.371,315.01,375.501,438.799,587.72,508.206,271.435,345.371,332.935,228.287,436.388,300.954,510.071,377.56,280.4,405.736,293.608,501.082,222.488,346.005,198.506,257.631,442.246,350.148,336.587,291.395,436.312,664.844,387.983,617.636,345.072,307.628,330.654,433.725,378.249,391.406,253.811,355.641,384.396,251.099,365.234,245.88,572.266,247.3
12015,25122,42.625,80.375,162.292,271.562,232.778,281.799,319.853,310.921,308.704,267.875,256.949,198.123,357.991,346.961,357.715,212.024,249.401,311.043,238.418,209.73,355.66,230.299,225.256,309.809,297.82,259.444,275.915,232.011,278.26,195.745,234.228,180.428,194.695,284.038,302.913,320.604,235.782,247.079,269.841,294.606,229.22,388.226,280.551,215.892,316.976,215.163,285.664,374.807,264.84,212.041,348.844,288.481,433.529,253.507,239.843,177.694,351.302,445.46,343.756,349.663,289.423,223.327,178.673,226.476,377.71,381.749,261.176,340.429,250.74,314.422,408.128
6951,18003,35.625,92.625,133.522,139.801,129.193,127.882,168.312,96.283,134.762,105.454,56.921,130.236,117.693,136.22,110.733,110.747,142.58,147.915,126.869,114.084,136.519,144.173,110.157,115.981,123.165,130.414,148.886,103.383,145.345,136.817,128.548,144.574,88.711,114.928,110.025,172.41,128.475,138.309,80.444,138.401,118.155,114.306,127.358,191.309,112.967,152.147,120.8,129.886,116.962,129.034,175.734,149.066,149.791,163.479,131.15,133.183,185.951,124.697,142.513,160.464,137.447,151.784,201.743,188.13,184.556,167.282,187.318,137.516,178.578,107.613,135.104
9292,21344,38.875,95.875,67.055,67.814,53.278,64.673,64.576,37.647,46.412,33.96,23.313,28.795,57.602,44.546,29.091,35.545,40.558,41.937,61.767,23.883,49.313,82.339,34.446,52.819,64.489,52.988,47.7,72.467,63.946,51.941,49.269,78.528,37.216,83.382,35.314,68.256,72.71,51.961,48.284,28.173,45.486,56.362,63.181,49.95,40.578,53.622,66.778,54.251,34.229,31.526,41.957,42.239,45.715,49.066,61.05,30.309,69.535,59.244,51.868,49.896,59.793,77.339,52.68,42.158,79.667,58.04,67.756,68.89,62.667,60.731,67.244
